,neg,neu,pos,compound,word_count
275,0.0,1.0,0.0,0.0,6
276,0.0,1.0,0.0,0.0,11
277,0.0,1.0,0.0,0.0,13
278,0.0,1.0,0.0,0.0,6
279,0.0,1.0,0.0,0.0,5
280,0.272,0.728,0.0,-0.4574,11
281,0.0,1.0,0.0,0.0,8
282,0.167,0.833,0.0,-0.1027,9
283,0.0,1.0,0.0,0.0,11
284,0.0,0.766,0.234,0.7073,17
285,0.0,1.0,0.0,0.0,6
286,0.0,1.0,0.0,0.0,10
287,0.0,1.0,0.0,0.0,24
288,0.15,0.85,0.0,-0.3182,16
289,0.0,1.0,0.0,0.0,7
290,0.0,1.0,0.0,0.0,8
291,0.0,0.545,0.455,0.3612,4
292,0.0,0.545,0.455,0.3612,4
293,0.0,0.545,0.455,0.3612,4
294,0.0,0.839,0.161,0.3612,14
295,0.275,0.465,0.26,-0.1027,16
296,0.0,1.0,0.0,0.0,8
297,0.0,1.0,0.0,0.0,3
298,0.0,1.0,0.0,0.0,5
299,0.0,1.0,0.0,0.0,15
300,0.0,1.0,0.0,0.0,4
301,0.198,0.541,0.261,0.1779,8
302,0.296,0.704,0.0,-0.2732,6
303,0.0,1.0,0.0,0.0,6
304,0.0,1.0,0.0,0.0,5
305,0.0,1.0,0.0,0.0,11
306,0.259,0.741,0.0,-0.4215,9
307,0.221,0.779,0.0,-0.5267,14
308,0.0,0.595,0.405,0.5267,6
309,0.0,1.0,0.0,0.0,7
310,0.0,1.0,0.0,0.0,4
311,0.0,1.0,0.0,0.0,6
312,0.358,0.642,0.0,-0.4201,6
313,0.0,1.0,0.0,0.0,12
314,0.0,1.0,0.0,0.0,6
315,0.0,1.0,0.0,0.0,7
316,0.137,0.863,0.0,-0.4019,20
317,0.0,1.0,0.0,0.0,6
318,0.0,1.0,0.0,0.0,12
319,0.0,1.0,0.0,0.0,6
320,0.0,1.0,0.0,0.0,4
321,0.355,0.645,0.0,-0.296,5
322,0.196,0.804,0.0,-0.296,10
323,0.0,1.0,0.0,0.0,3
324,0.0,1.0,0.0,0.0,4
325,0.0,1.0,0.0,0.0,4
326,0.0,1.0,0.0,0.0,10
327,0.0,0.752,0.248,0.5106,11
328,0.0,1.0,0.0,0.0,23
329,0.0,1.0,0.0,0.0,6
330,0.0,1.0,0.0,0.0,6
331,0.0,1.0,0.0,0.0,9
332,0.0,1.0,0.0,0.0,10
333,0.0,1.0,0.0,0.0,5
334,0.0,1.0,0.0,0.0,7
335,0.0,1.0,0.0,0.0,11
336,0.0,1.0,0.0,0.0,6
337,0.381,0.619,0.0,-0.5106,9
338,0.0,0.86,0.14,0.6369,34
339,0.0,1.0,0.0,0.0,6
340,0.0,1.0,0.0,0.0,12
341,0.0,1.0,0.0,0.0,6
342,0.0,1.0,0.0,0.0,5
343,0.0,0.862,0.138,0.6597,44
344,0.0,1.0,0.0,0.0,7
345,0.0,1.0,0.0,0.0,7
346,0.0,1.0,0.0,0.0,4
347,0.0,1.0,0.0,0.0,4
348,0.0,1.0,0.0,0.0,8
349,0.0,1.0,0.0,0.0,22
350,0.121,0.879,0.0,-0.4404,22
351,0.0,1.0,0.0,0.0,9
352,0.0,1.0,0.0,0.0,4
353,0.185,0.656,0.159,-0.126,14
354,0.0,1.0,0.0,0.0,5
355,0.0,1.0,0.0,0.0,6
356,0.186,0.814,0.0,-0.1531,9
357,0.438,0.562,0.0,-0.5994,6
358,0.0,1.0,0.0,0.0,12
359,0.0,1.0,0.0,0.0,6
360,0.0,1.0,0.0,0.0,9
361,0.0,1.0,0.0,0.0,17
362,0.102,0.898,0.0,-0.5255,34
363,0.444,0.556,0.0,-0.34,4
364,0.0,1.0,0.0,0.0,10
365,0.0,1.0,0.0,0.0,11
366,0.174,0.826,0.0,-0.2732,12
367,0.0,1.0,0.0,0.0,1
368,0.2,0.8,0.0,-0.5423,23
369,0.0,1.0,0.0,0.0,14
370,0.0,1.0,0.0,0.0,1
371,0.0,1.0,0.0,0.0,16
372,0.115,0.885,0.0,-0.5994,34
373,0.0,0.773,0.227,0.6249,16
374,0.044,0.755,0.201,0.7184,28
375,0.08,0.92,0.0,-0.2732,26
376,0.0,1.0,0.0,0.0,9
377,0.223,0.777,0.0,-0.3182,9
378,0.0,1.0,0.0,0.0,3
379,0.0,0.753,0.247,0.7125,18
380,0.0,1.0,0.0,0.0,5
381,0.0,1.0,0.0,0.0,6
382,0.0,0.599,0.401,0.8415,14
383,0.0,1.0,0.0,0.0,7
384,0.216,0.784,0.0,-0.296,9
385,0.0,0.417,0.583,0.6369,4
386,0.0,1.0,0.0,0.0,4
387,0.0,1.0,0.0,0.0,3
388,0.0,1.0,0.0,0.0,12
389,0.0,1.0,0.0,0.0,5
390,0.0,1.0,0.0,0.0,4
391,0.0,1.0,0.0,0.0,8
392,0.0,1.0,0.0,0.0,6
393,0.0,1.0,0.0,0.0,10
394,0.0,1.0,0.0,0.0,13
395,0.0,1.0,0.0,0.0,7
396,0.0,1.0,0.0,0.0,33
397,0.0,0.625,0.375,0.6369,8
398,0.0,1.0,0.0,0.0,6
399,0.0,0.909,0.091,0.3612,26
400,0.167,0.833,0.0,-0.1027,8
401,0.0,1.0,0.0,0.0,7
402,0.0,0.714,0.286,0.4939,10
403,0.0,1.0,0.0,0.0,9
404,0.078,0.922,0.0,-0.3832,34
405,0.0,0.905,0.095,0.2263,22
406,0.102,0.898,0.0,-0.1779,19
407,0.0,1.0,0.0,0.0,13
408,0.0,1.0,0.0,0.0,9
409,0.0,1.0,0.0,0.0,6
410,0.0,1.0,0.0,0.0,7
411,0.0,1.0,0.0,0.0,9
412,0.0,1.0,0.0,0.0,10
413,0.0,0.807,0.193,0.4767,15
414,0.0,1.0,0.0,0.0,6
415,0.0,1.0,0.0,0.0,9
416,0.0,1.0,0.0,0.0,11
417,0.0,1.0,0.0,0.0,3
418,0.0,1.0,0.0,0.0,12
419,0.0,1.0,0.0,0.0,8
420,0.0,0.693,0.307,0.4767,9
421,0.423,0.577,0.0,-0.296,4
422,0.0,1.0,0.0,0.0,9
423,0.0,1.0,0.0,0.0,4
424,0.0,1.0,0.0,0.0,4
425,0.0,1.0,0.0,0.0,5
426,0.0,0.625,0.375,0.6369,8
427,0.0,1.0,0.0,0.0,5
428,0.0,0.902,0.098,0.0772,15
429,0.524,0.476,0.0,-0.296,3
430,0.0,1.0,0.0,0.0,8
431,0.0,1.0,0.0,0.0,5
432,0.333,0.667,0.0,-0.25,5
433,0.0,0.783,0.217,0.3612,10
434,0.0,1.0,0.0,0.0,4
435,0.0,1.0,0.0,0.0,11
436,0.0,0.615,0.385,0.3612,7
437,0.0,0.916,0.084,0.2732,27
438,0.0,1.0,0.0,0.0,6
439,0.0,1.0,0.0,0.0,9
440,0.0,1.0,0.0,0.0,6
441,0.0,0.816,0.184,0.5574,17
442,0.0,0.705,0.295,0.5574,13
443,0.0,0.562,0.438,0.4404,8
444,0.0,1.0,0.0,0.0,10
445,0.0,1.0,0.0,0.0,13
446,0.0,1.0,0.0,0.0,5
447,0.0,0.426,0.574,0.6597,8
448,0.0,1.0,0.0,0.0,10
449,0.0,1.0,0.0,0.0,12
450,0.0,0.826,0.174,0.2732,12
451,0.0,0.729,0.271,0.3818,9
452,0.0,1.0,0.0,0.0,5
453,0.238,0.762,0.0,-0.3612,9
454,0.0,1.0,0.0,0.0,14
455,0.146,0.854,0.0,-0.4404,18
456,0.0,0.865,0.135,0.3612,17
457,0.0,1.0,0.0,0.0,2
458,0.0,0.696,0.304,0.5423,10
459,0.0,1.0,0.0,0.0,8
460,0.0,1.0,0.0,0.0,9
461,0.0,1.0,0.0,0.0,10
462,0.333,0.476,0.19,-0.128,8
463,0.0,1.0,0.0,0.0,10
464,0.0,0.796,0.204,0.3182,12
465,0.375,0.625,0.0,-0.2023,6
466,0.182,0.818,0.0,-0.25,10
467,0.0,0.821,0.179,0.5423,19
468,0.0,1.0,0.0,0.0,16
469,0.0,0.8,0.2,0.5423,16
470,0.0,1.0,0.0,0.0,6
