,neg,neu,pos,compound,word_count
82,0.0,1.0,0.0,0.0,18
83,0.0,0.902,0.098,0.0772,15
84,0.0,0.92,0.08,0.0772,18
85,0.0,0.906,0.094,0.4588,30
86,0.0,0.805,0.195,0.4404,14
87,0.0,1.0,0.0,0.0,12
88,0.0,1.0,0.0,0.0,10
89,0.0,1.0,0.0,0.0,6
90,0.179,0.575,0.246,0.2617,11
91,0.0,0.833,0.167,0.4939,17
92,0.0,0.791,0.209,0.4404,13
93,0.118,0.749,0.134,0.0772,17
94,0.0,1.0,0.0,0.0,4
95,0.0,1.0,0.0,0.0,14
96,0.0,1.0,0.0,0.0,7
97,0.0,0.857,0.143,0.4588,28
98,0.0,1.0,0.0,0.0,9
99,0.0,1.0,0.0,0.0,5
100,0.0,1.0,0.0,0.0,8
101,0.066,0.822,0.112,0.4005,32
102,0.0,1.0,0.0,0.0,4
103,0.608,0.392,0.0,-0.4767,3
104,0.0,1.0,0.0,0.0,6
105,0.0,0.588,0.412,0.5994,9
106,0.0,1.0,0.0,0.0,4
107,0.0,1.0,0.0,0.0,3
108,0.0,1.0,0.0,0.0,12
109,0.268,0.732,0.0,-0.296,7
110,0.0,1.0,0.0,0.0,7
111,0.0,1.0,0.0,0.0,12
112,0.0,1.0,0.0,0.0,9
113,0.0,1.0,0.0,0.0,11
114,0.0,0.0,1.0,0.5574,1
115,0.0,1.0,0.0,0.0,4
116,0.389,0.611,0.0,-0.7901,14
117,0.102,0.792,0.106,0.0258,29
118,0.306,0.694,0.0,-0.296,6
119,0.0,1.0,0.0,0.0,5
120,0.0,1.0,0.0,0.0,5
121,0.0,0.488,0.512,0.4847,4
122,0.494,0.506,0.0,-0.5994,5
123,0.236,0.764,0.0,-0.4184,10
124,0.375,0.625,0.0,-0.2023,4
125,0.065,0.935,0.0,-0.25,33
126,0.0,1.0,0.0,0.0,5
127,0.0,1.0,0.0,0.0,6
128,0.0,0.737,0.263,0.3612,9
129,0.0,1.0,0.0,0.0,5
130,0.0,0.8,0.2,0.3612,12
131,0.0,1.0,0.0,0.0,6
132,0.0,1.0,0.0,0.0,2
133,0.0,1.0,0.0,0.0,8
134,0.0,1.0,0.0,0.0,4
135,0.0,1.0,0.0,0.0,12
136,0.0,1.0,0.0,0.0,5
137,0.42,0.58,0.0,-0.4404,5
138,0.0,1.0,0.0,0.0,16
139,0.149,0.851,0.0,-0.2732,14
140,0.0,1.0,0.0,0.0,9
141,0.0,1.0,0.0,0.0,7
142,0.111,0.889,0.0,-0.25,17
143,0.0,1.0,0.0,0.0,9
144,0.237,0.697,0.066,-0.7096,24
145,0.0,0.706,0.294,0.6124,14
146,0.0,1.0,0.0,0.0,5
147,0.174,0.826,0.0,-0.2263,10
