,neg,neu,pos,compound,word_count
353,0.0,1.0,0.0,0.0,6
354,0.0,1.0,0.0,0.0,1
355,0.821,0.179,0.0,-0.6808,2
356,0.605,0.395,0.0,-0.6808,4
357,0.0,1.0,0.0,0.0,17
358,0.268,0.732,0.0,-0.6597,16
359,0.167,0.833,0.0,-0.1027,9
360,0.0,1.0,0.0,0.0,18
361,0.129,0.871,0.0,-0.5719,28
362,0.0,1.0,0.0,0.0,49
363,0.379,0.621,0.0,-0.7717,13
364,0.181,0.725,0.093,-0.7469,47
365,0.115,0.792,0.093,-0.5267,56
366,0.0,1.0,0.0,0.0,14
367,0.0,1.0,0.0,0.0,8
368,0.209,0.791,0.0,-0.8271,37
369,0.0,0.867,0.133,0.3182,16
370,0.0,1.0,0.0,0.0,17
371,0.198,0.763,0.04,-0.8779,52
372,0.0,0.566,0.434,0.3182,4
373,0.199,0.725,0.076,-0.6249,30
374,0.088,0.806,0.106,-0.0258,52
375,0.0,0.729,0.271,0.7783,26
376,0.0,1.0,0.0,0.0,2
377,0.0,1.0,0.0,0.0,3
378,0.0,0.238,0.762,0.4927,2
379,0.0,1.0,0.0,0.0,14
380,0.0,0.238,0.762,0.4927,2
381,0.0,0.839,0.161,0.3612,15
382,0.0,1.0,0.0,0.0,6
383,0.155,0.766,0.079,-0.4703,38
384,0.13,0.87,0.0,-0.4019,21
385,0.322,0.678,0.0,-0.2263,7
386,0.0,0.38,0.62,0.5994,5
387,0.0,1.0,0.0,0.0,8
388,0.0,1.0,0.0,0.0,46
389,0.403,0.597,0.0,-0.4019,5
390,0.161,0.839,0.0,-0.743,44
391,0.0,1.0,0.0,0.0,5
392,0.0,1.0,0.0,0.0,14
393,0.0,0.935,0.065,0.1027,22
394,0.0,1.0,0.0,0.0,4
395,0.0,1.0,0.0,0.0,8
396,0.0,1.0,0.0,0.0,4
397,0.0,1.0,0.0,0.0,3
398,0.091,0.65,0.259,0.5619,22
399,0.0,1.0,0.0,0.0,4
400,0.0,0.55,0.45,0.5994,8
401,0.0,0.549,0.451,0.6249,7
402,0.0,1.0,0.0,0.0,7
403,0.0,1.0,0.0,0.0,5
404,0.0,0.208,0.792,0.5859,2
405,0.0,0.692,0.308,0.6652,12
406,0.0,1.0,0.0,0.0,9
407,0.231,0.769,0.0,-0.5994,14
408,0.0,1.0,0.0,0.0,19
409,0.0,1.0,0.0,0.0,6
410,0.0,1.0,0.0,0.0,23
411,0.0,1.0,0.0,0.0,3
412,0.082,0.918,0.0,-0.6808,67
413,0.068,0.932,0.0,-0.5046,46
414,0.037,0.911,0.052,0.2023,51
415,0.0,0.88,0.12,0.563,36
416,0.0,0.949,0.051,0.4019,53
417,0.0,0.901,0.099,0.4939,33
418,0.0,1.0,0.0,0.0,5
419,0.067,0.875,0.058,-0.1007,40
420,0.106,0.725,0.169,0.3182,17
421,0.0,0.905,0.095,0.4588,40
422,0.0,1.0,0.0,0.0,8
423,0.201,0.624,0.175,-0.296,36
424,0.0,1.0,0.0,0.0,19
425,0.0,1.0,0.0,0.0,37
426,0.0,1.0,0.0,0.0,6
427,0.0,1.0,0.0,0.0,31
428,0.107,0.775,0.118,0.0772,23
429,0.171,0.829,0.0,-0.2648,12
430,0.0,1.0,0.0,0.0,7
431,0.38,0.413,0.207,-0.4767,8
432,0.4,0.6,0.0,-0.8402,14
433,0.0,1.0,0.0,0.0,3
434,0.0,1.0,0.0,0.0,5
435,0.0,1.0,0.0,0.0,6
436,0.361,0.639,0.0,-0.7845,21
437,0.0,0.894,0.106,0.0772,13
438,0.0,1.0,0.0,0.0,10
439,0.0,1.0,0.0,0.0,7
440,0.0,1.0,0.0,0.0,8
441,0.0,1.0,0.0,0.0,4
442,0.0,1.0,0.0,0.0,2
443,0.0,1.0,0.0,0.0,10
444,0.0,1.0,0.0,0.0,5
445,0.0,1.0,0.0,0.0,2
446,0.0,1.0,0.0,0.0,7
447,0.0,1.0,0.0,0.0,3
448,0.0,1.0,0.0,0.0,4
449,0.0,1.0,0.0,0.0,5
450,0.0,1.0,0.0,0.0,6
451,0.0,1.0,0.0,0.0,10
452,0.286,0.44,0.275,-0.0258,7
453,0.496,0.504,0.0,-0.4497,6
454,0.0,0.792,0.208,0.6369,17
455,0.0,1.0,0.0,0.0,28
456,0.0,1.0,0.0,0.0,16
457,0.292,0.449,0.258,-0.0772,6
458,0.0,1.0,0.0,0.0,15
459,0.0,1.0,0.0,0.0,24
