,neg,neu,pos,compound,word_count
153,0.0,1.0,0.0,0.0,7
154,0.187,0.719,0.094,-0.3182,13
155,0.089,0.75,0.161,0.25,24
156,0.109,0.891,0.0,-0.6486,39
157,0.0,0.917,0.083,0.2023,23
158,0.148,0.739,0.114,-0.1531,18
159,0.0,1.0,0.0,0.0,6
160,0.0,0.861,0.139,0.4404,24
161,0.0,1.0,0.0,0.0,7
162,0.0,1.0,0.0,0.0,9
163,0.0,1.0,0.0,0.0,5
164,0.0,1.0,0.0,0.0,10
165,0.0,1.0,0.0,0.0,4
166,0.0,0.766,0.234,0.7003,26
167,0.0,1.0,0.0,0.0,4
168,0.104,0.896,0.0,-0.296,21
169,0.162,0.838,0.0,-0.4767,19
170,0.254,0.746,0.0,-0.9109,34
171,0.0,0.798,0.202,0.765,36
172,0.0,0.647,0.353,0.7964,17
173,0.0,1.0,0.0,0.0,5
174,0.0,1.0,0.0,0.0,6
175,0.0,1.0,0.0,0.0,10
176,0.249,0.751,0.0,-0.6486,16
177,0.0,1.0,0.0,0.0,6
178,0.0,1.0,0.0,0.0,13
179,0.0,1.0,0.0,0.0,17
180,0.0,1.0,0.0,0.0,7
181,0.0,1.0,0.0,0.0,4
182,0.0,0.956,0.044,0.2023,44
183,0.0,1.0,0.0,0.0,9
184,0.0,1.0,0.0,0.0,6
185,0.0,1.0,0.0,0.0,7
186,0.167,0.833,0.0,-0.296,13
187,0.0,1.0,0.0,0.0,10
188,0.097,0.798,0.105,0.0516,22
189,0.0,0.865,0.135,0.3612,17
190,0.0,0.798,0.202,0.5106,20
191,0.0,0.888,0.112,0.3415,20
192,0.0,1.0,0.0,0.0,8
193,0.0,0.868,0.132,0.7269,43
194,0.0,1.0,0.0,0.0,7
195,0.459,0.541,0.0,-0.6249,8
196,0.0,1.0,0.0,0.0,5
197,0.0,1.0,0.0,0.0,7
198,0.167,0.833,0.0,-0.1027,9
199,0.0,1.0,0.0,0.0,6
200,0.267,0.733,0.0,-0.6249,17
201,0.0,1.0,0.0,0.0,5
202,0.0,1.0,0.0,0.0,4
203,0.026,0.83,0.143,0.7351,54
204,0.0,1.0,0.0,0.0,8
205,0.0,1.0,0.0,0.0,5
206,0.479,0.521,0.0,-0.6808,7
207,0.068,0.932,0.0,-0.2263,28
